agent_x,agent_y,agent_vx,agent_vy,agent_heading,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,car1_rel_x,car1_rel_y,car1_rel_vx,car1_rel_vy,car2_rel_x,car2_rel_y,car2_rel_vx,car2_rel_vy,car3_rel_x,car3_rel_y,car3_rel_vx,car3_rel_vy,car4_rel_x,car4_rel_y,car4_rel_vx,car4_rel_vy,car5_rel_x,car5_rel_y,car5_rel_vx,car5_rel_vy,ped1_rel_x,ped1_rel_y,ped2_rel_x,ped2_rel_y,ped3_rel_x,ped3_rel_y,ped4_rel_x,ped4_rel_y,ped5_rel_x,ped5_rel_y,tl_red,tl_yellow,tl_green,tl_ttc,temperature,traffic_density,pedestrian_density,driver_impatience,npc_color,npc_size,roughness,action_accel,action_steer,reward,done
365.80817,110.1257,2.6083376,1.140646,-0.41224894,200.0,200.0,94.375,200.0,200.0,143.125,200.0,200.0,200.0,200.0,200.0,159.375,126.875,110.625,118.75,159.375,-85.80817,36.21251,2.1597589e-16,3.527154,38.024353,159.00757,-1.403612,-1.718929e-16,115.59619,159.8743,-1.9575351,-2.397289e-16,160.09619,159.8743,-2.6869066,-3.2905115e-16,222.96527,159.8743,-1.9559656,-2.395367e-16,-8.8081665,139.8743,-90.99691,124.99412,-115.80817,132.8743,-115.80817,132.8743,-115.80817,132.8743,0.0,1.0,0.0,0.8333333,10,2,2,0.35355530382191114,25,2,0.5,0.7579460144042969,1.9936621189117432,-49.28515625,0
368.73373,111.0701,2.92557,0.94440037,-0.31224895,200.0,200.0,94.375,175.625,200.0,175.625,200.0,200.0,200.0,200.0,200.0,151.25,118.75,118.75,126.875,175.625,-88.733734,38.258423,1.8310379e-16,2.9903119,34.45398,158.01999,-1.5288807,-1.8723388e-16,110.13934,158.9299,-1.9775016,-2.421741e-16,154.63931,158.9299,-2.6487575,-3.2437923e-16,217.91623,158.9299,-2.1235013,-2.600539e-16,-12.233734,138.9299,-93.63397,124.458084,-118.733734,132.4299,-118.733734,132.4299,-118.733734,132.4299,0.0,1.0,0.0,0.8666667,10,2,2,0.35355530382191114,25,2,0.5,1.0242297649383545,-0.13195912539958954,-49.225154876708984,0
371.93085,112.14894,3.1971061,1.0788417,-0.32544488,200.0,200.0,102.5,175.625,200.0,175.625,200.0,200.0,200.0,200.0,200.0,151.25,118.75,118.75,126.875,175.625,-91.93085,40.402786,1.9736425e-16,3.2232027,30.54187,156.84315,-1.6431481,-2.012276e-16,104.420044,157.85106,-1.9961679,-2.4446006e-16,148.92004,157.85106,-2.614473,-3.2018062e-16,212.80377,157.85106,-1.9153174,-2.3455872e-16,-15.930847,137.85106,-96.54258,123.78761,8.696112,177.35657,-121.93085,131.85106,-121.93085,131.85106,0.0,1.0,0.0,0.9,10,2,2,0.35355530382191114,25,2,0.5,-1.5243312120437622,-0.4642367959022522,-49.267154693603516,0
374.87878,113.29868,2.9479494,1.1497427,-0.37186855,200.0,200.0,102.5,175.625,200.0,175.625,200.0,200.0,200.0,200.0,200.0,159.375,126.875,118.75,126.875,167.5,-94.878784,42.709145,2.116247e-16,3.4560935,27.043488,155.79214,-1.367213,-1.674353e-16,98.9577,156.70132,-2.0136187,-2.4659718e-16,143.4577,156.70132,-2.583662,-3.1640733e-16,207.77301,156.70132,-2.082853,-2.5507593e-16,-19.378784,136.70132,-99.20202,123.04624,5.5280266,176.65575,-124.878784,131.20132,-124.878784,131.20132,0.0,1.0,0.0,0.93333334,10,2,2,0.35355530382191114,25,2,0.5,0.2540108561515808,0.2406291514635086,-49.251914978027344,0
377.92517,114.40314,3.0464,1.1044532,-0.34780562,200.0,200.0,102.5,183.75,200.0,175.625,200.0,200.0,200.0,200.0,200.0,159.375,126.875,118.75,126.875,175.625,-97.92517,45.29367,2.2588516e-16,3.6889844,23.300049,154.65048,-1.4956783,-1.8316776e-16,93.403595,155.59686,-2.0299332,-2.4859512e-16,137.90356,155.59686,-2.5559723,-3.1301631e-16,202.84796,155.59686,-1.8786542,-2.3006879e-16,-22.92517,135.59686,-101.9599,122.35016,2.2614915,176.00023,-127.92517,130.59686,-127.92517,130.59686,0.0,1.0,0.0,0.96666664,10,2,2,0.35355530382191114,25,2,0.5,-0.6086261868476868,0.9462003111839294,-49.2774772644043,0
380.93857,115.182816,3.0133839,0.7796769,-0.2531856,200.0,200.0,200.0,200.0,200.0,151.25,175.625,200.0,200.0,200.0,200.0,151.25,126.875,118.75,135.0,191.875,-100.93857,47.64151,1.9150483e-16,3.1275113,19.503784,153.77394,-1.6128616,-1.9751857e-16,87.88815,154.81718,-2.0451856,-2.5046298e-16,132.38815,154.81718,-2.5310879,-3.0996887e-16,197.78836,154.81718,-2.0461898,-2.50586e-16,-26.438568,134.81718,-104.68479,121.97885,-0.9720538,175.66948,-130.93857,130.31718,-130.93857,130.31718,1.0,0.0,0.0,0.0,10,2,2,0.35355530382191114,25,2,0.5,-1.355938196182251,-1.3004359006881714,-49.31947708129883,0
383.66202,116.1868,2.7234538,1.0039816,-0.3531856,200.0,200.0,110.625,159.375,200.0,200.0,200.0,200.0,200.0,200.0,200.0,159.375,126.875,118.75,135.0,175.625,-103.66202,49.997925,2.0576528e-16,3.360402,16.175812,152.86224,-1.3420126,-1.6434914e-16,82.66751,153.8132,-2.0594447,-2.5220925e-16,127.16751,153.8132,-2.5087242,-3.0723013e-16,193.21933,153.8132,-1.8455853,-2.2601902e-16,-29.662018,133.8132,-107.11974,121.38324,-3.9156518,175.11441,-133.66202,129.8132,-133.66202,129.8132,1.0,0.0,0.0,0.033333335,10,2,2,0.35355530382191114,25,2,0.5,-1.4089103937149048,1.8742249011993408,-49.36147689819336,0
386.2688,116.86127,2.6067736,0.6744714,-0.2531856,200.0,200.0,200.0,200.0,135.0,200.0,200.0,200.0,200.0,200.0,200.0,151.25,126.875,118.75,143.125,200.0,-106.2688,52.916748,2.2002574e-16,3.593293,12.807526,152.15536,-1.472691,-1.8035264e-16,77.567566,153.13873,-2.0727754,-2.5384177e-16,122.067566,153.13873,-2.4886262,-3.047688e-16,188.59943,153.13873,-2.013121,-2.4653622e-16,-32.7688,133.13873,-109.43802,121.11714,-6.742581,174.88887,-136.2688,129.63873,-136.2688,129.63873,1.0,0.0,0.0,0.06666667,10,2,2,0.35355530382191114,25,2,0.5,0.08583206683397293,-0.543818473815918,-49.356327056884766,0
388.8596,117.68423,2.5908005,0.8229611,-0.30756745,200.0,200.0,118.75,200.0,135.0,151.25,167.5,200.0,200.0,200.0,200.0,159.375,126.875,118.75,135.0,183.75,-108.85959,55.140175,1.8653724e-16,3.0463843,9.353058,151.23898,-1.5918931,-1.9495067e-16,72.48703,152.31577,-2.085238,-2.5536802e-16,116.98703,152.31577,-2.4705644,-3.0255686e-16,183.82797,152.31577,-2.1806564,-2.670534e-16,-35.85959,132.31577,-111.7403,120.702545,-9.553519,174.51485,-138.85959,129.31577,-138.85959,129.31577,1.0,0.0,0.0,0.1,10,2,2,0.35355530382191114,25,2,0.5,0.34857141971588135,1.5569181442260742,-49.335411071777344,0
391.62192,118.265976,2.7623432,0.5817514,-0.20756745,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,151.25,126.875,126.875,143.125,200.0,-111.62192,57.837708,2.007977e-16,3.2792752,5.917877,150.74297,-1.3245654,-1.6221249e-16,67.48178,151.73402,-2.2429335,-2.7468013e-16,111.49371,151.73402,-2.7310014,-3.344512e-16,179.09879,151.73402,-1.9668692,-2.40872e-16,-39.121918,131.73402,-114.214134,120.52917,-12.535996,174.38202,-141.62192,129.23402,-141.62192,129.23402,1.0,0.0,0.0,0.13333334,10,2,2,0.35355530382191114,25,2,0.5,-0.8299037218093872,-0.49565237760543823,-49.370269775390625,0
394.1835,118.93955,2.5615778,0.67357624,-0.25713268,200.0,200.0,126.875,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,151.25,126.875,126.875,143.125,200.0,-114.1835,60.676292,2.1505814e-16,3.512166,2.5159302,150.04382,-1.4567761,-1.7840363e-16,62.13199,151.06046,-1.9603543,-2.4007418e-16,106.63199,151.06046,-2.6883852,-3.2923223e-16,174.4028,151.06046,-2.134405,-2.613892e-16,-42.183502,131.06046,-116.48721,120.26396,-15.317729,174.15736,-144.1835,129.06046,-144.1835,129.06046,1.0,0.0,0.0,0.16666667,10,2,2,0.35355530382191114,25,2,0.5,0.9430250525474548,2.0414953231811523,-49.31368637084961,0
397.07895,119.3983,2.895448,0.45875138,-0.15713269,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.125,126.875,126.875,151.25,200.0,-117.07895,63.195145,1.8232573e-16,2.977605,-1.0617981,149.69695,-1.2121388,-1.4844419e-16,56.703094,150.6017,-1.9801371,-2.4249685e-16,101.203094,150.6017,-2.6500864,-3.2454197e-16,169.58218,150.6017,-1.9251521,-2.3576312e-16,-45.57895,130.6017,-119.09416,120.213585,-18.433323,174.14755,-147.07895,129.1017,-147.07895,129.1017,1.0,0.0,0.0,0.2,10,2,2,0.35355530382191114,25,2,0.5,0.5020912289619446,0.7815036773681641,-49.28356170654297,0
400.15152,119.64149,3.0725837,0.24318567,-0.078982316,200.0,200.0,191.875,200.0,200.0,159.375,200.0,200.0,200.0,200.0,191.875,135.0,126.875,126.875,159.375,200.0,-120.15152,66.16245,1.9658618e-16,3.210496,-4.738678,149.63275,-1.0085835,-1.2351585e-16,51.249664,150.35852,-1.7306666,-2.1194555e-16,95.749664,150.35852,-2.6156673,-3.2032687e-16,164.4169,150.35852,-2.0926876,-2.5628033e-16,-49.15152,130.35852,-121.87823,120.37877,-21.726044,174.35329,-150.15152,129.35852,-150.15152,129.35852,1.0,0.0,0.0,0.23333333,10,2,2,0.35355530382191114,25,2,0.5,0.7455230355262756,0.6680252552032471,-49.23883056640625,0
403.45712,119.68175,3.3056042,0.04026356,-0.012179792,200.0,200.0,167.5,135.0,151.25,200.0,200.0,200.0,200.0,200.0,175.625,135.0,126.875,135.0,167.5,200.0,-123.45712,69.56558,2.1084663e-16,3.4433868,-8.61792,149.80098,-0.8392114,-1.0277376e-16,45.69702,150.31825,-1.5126262,-1.8524327e-16,90.19702,150.31825,-2.5847352,-3.1653878e-16,159.22379,150.31825,-1.8875246,-2.311551e-16,-52.957123,130.31825,-124.895325,120.74688,-25.251795,174.76195,-153.45712,129.81825,-153.45712,129.81825,1.0,0.0,0.0,0.26666668,10,2,2,0.35355530382191114,25,2,0.5,-0.7875590920448303,0.1456485092639923,-49.271907806396484,0
406.59756,119.674255,3.140453,-0.0074901814,0.0023850594,200.0,200.0,175.625,143.125,200.0,200.0,200.0,200.0,200.0,200.0,175.625,135.0,126.875,135.0,175.625,200.0,-126.597565,73.24936,2.2510708e-16,3.6762776,-12.523865,150.32574,-0.76551044,-9.374799e-17,40.42691,150.32574,-1.3220557,-1.6190513e-16,84.92691,150.32574,-2.5569367,-3.1313442e-16,154.02829,150.32574,-2.0550601,-2.5167228e-16,-56.597565,130.32574,-127.74727,121.16274,-28.612385,175.21837,-156.59756,130.32574,-156.59756,130.32574,1.0,0.0,0.0,0.3,10,2,2,0.35355530382191114,25,2,0.5,1.1448253393173218,-0.2309575229883194,-49.21190643310547,0
410.0373,119.74551,3.4397242,0.07124926,-0.020710694,200.0,200.0,175.625,143.125,200.0,200.0,200.0,200.0,191.875,200.0,175.625,135.0,126.875,135.0,167.5,200.0,-130.0373,76.29485,1.9084519e-16,3.1167386,-16.661865,150.25449,-0.69828206,-8.551489e-17,34.96051,150.25449,-1.1554947,-1.4150728e-16,79.46051,150.25449,-2.5319545,-3.10075e-16,148.73499,150.25449,-1.8535861,-2.2699882e-16,-60.037292,130.25449,-32.27226,175.59604,-130.89848,121.49986,-160.0373,130.25449,-160.0373,130.25449,1.0,0.0,0.0,0.33333334,10,2,2,0.35355530382191114,25,2,0.5,0.7755526304244995,-0.819649338722229,-49.165374755859375,0
413.69107,120.12199,3.6537833,0.3764784,-0.102675624,200.0,200.0,200.0,143.125,151.25,200.0,200.0,200.0,191.875,200.0,191.875,143.125,126.875,126.875,159.375,200.0,-20.952606,149.87802,-0.63695776,-7.8004826e-17,29.370392,149.87802,-1.0099181,-1.236793e-16,-133.69107,79.268,2.0510564e-16,3.3496294,73.87039,149.87802,-2.5095031,-3.073255e-16,143.06009,149.87802,-2.0211217,-2.4751602e-16,-63.69107,130.37802,-36.146187,175.66849,-134.26376,121.531746,-163.19107,129.87802,-163.19107,129.87802,1.0,0.0,0.0,0.36666667,10,2,2,0.35355530382191114,25,2,0.5,0.1275436133146286,-0.23790529370307922,-49.15772247314453,0
417.37283,120.5901,3.681751,0.4681152,-0.12646616,200.0,200.0,200.0,200.0,151.25,200.0,200.0,200.0,191.875,191.875,200.0,143.125,126.875,126.875,159.375,200.0,23.71988,149.4099,-1.0915868,-1.3368083e-16,-25.215393,149.4099,-0.5810191,-7.115432e-17,-137.37283,81.639694,1.7388803e-16,2.839807,68.21988,149.4099,-2.4893262,-3.0485454e-16,137.18967,149.4099,-2.1886573,-2.6803323e-16,-67.37283,130.4099,-40.048096,175.6493,-137.65703,121.472,-166.37283,129.4099,-166.37283,129.4099,1.0,0.0,0.0,0.4,10,2,2,0.35355530382191114,25,2,0.5,-1.329811453819275,0.5142666697502136,-49.19972229003906,0
420.86438,120.8526,3.4915373,0.26249605,-0.07503949,200.0,200.0,183.75,143.125,200.0,200.0,200.0,200.0,183.75,191.875,191.875,143.125,126.875,135.0,167.5,200.0,18.22882,149.1474,-1.1679379,-1.4303113e-16,-29.236938,149.1474,-0.52999306,-6.490543e-17,62.72882,149.1474,-2.4711933,-3.0263391e-16,-140.86438,83.784775,1.4742182e-16,2.407581,131.72406,149.1474,-1.9740857,-2.4175578e-16,-70.86438,130.6474,-43.759792,175.83572,-140.86006,121.617874,-169.36438,129.1474,-169.36438,129.1474,1.0,0.0,0.0,0.43333334,10,2,2,0.35355530382191114,25,2,0.5,-0.21494229137897491,0.23364368081092834,-49.20874786376953,0
424.316,121.03112,3.4516392,0.17852281,-0.051675122,200.0,200.0,191.875,200.0,200.0,159.375,191.875,200.0,183.75,191.875,183.75,135.0,126.875,135.0,167.5,200.0,12.865448,148.96887,-1.0207936,-1.2501116e-16,-33.172028,148.96887,-0.48344818,-5.9205327e-17,57.365448,148.96887,-2.4548974,-3.0063822e-16,-144.31601,85.64739,1.2498384e-16,2.041141,126.13083,148.96887,-2.1416214,-2.6227298e-16,-74.31601,130.96887,-47.43157,176.10614,-144.0232,121.847725,-172.31601,128.96887,-172.31601,128.96887,1.0,0.0,0.0,0.46666667,10,2,2,0.35355530382191114,25,2,0.5,0.7547042369842529,-1.5292822122573853,-49.16346740722656,0
427.9564,121.58755,3.640385,0.5564293,-0.15167512,200.0,200.0,200.0,151.25,200.0,200.0,200.0,200.0,175.625,183.75,200.0,143.125,126.875,126.875,151.25,200.0,7.2781677,148.41245,-1.1017542,-1.3492598e-16,-37.253387,148.41245,-0.44099095,-5.4005815e-17,51.778168,148.41245,-2.4402525,-2.9884474e-16,-147.95639,86.821434,1.0596097e-16,1.730474,120.55881,148.41245,-1.931661,-2.3656024e-16,-77.95639,130.91245,-51.2921,175.99864,-147.37508,121.69967,-175.45639,128.41245,-175.45639,128.41245,1.0,0.0,0.0,0.5,10,2,2,0.35355530382191114,25,2,0.5,-0.611038327217102,0.5794863700866699,-49.18913269042969,0
431.49515,121.9202,3.5387456,0.3326488,-0.093726486,200.0,200.0,191.875,200.0,200.0,151.25,183.75,191.875,175.625,183.75,191.875,143.125,126.875,135.0,159.375,200.0,2.5898132,148.0798,-0.9002476,-1.1024853e-16,-41.910187,148.0798,-0.36693504,-4.493658e-17,46.374054,148.0798,-2.4270911,-2.9723294e-16,-151.49515,88.45215,1.2022141e-16,1.9633647,114.92087,148.0798,-2.0991967,-2.5707744e-16,-81.49515,131.0798,-55.051006,176.11491,-150.62532,121.77539,-178.49515,128.0798,-178.49515,128.0798,1.0,0.0,0.0,0.53333336,10,2,2,0.35355530382191114,25,2,0.5,0.6437696814537048,2.647092580795288,-49.15050506591797,0
435.24255,121.89669,3.7474031,-0.023509702,0.006273516,200.0,200.0,200.0,200.0,143.125,200.0,200.0,183.75,167.5,183.75,175.625,135.0,126.875,135.0,175.625,200.0,-2.4402466,148.1033,-0.92465675,-1.132378e-16,41.111786,148.1033,-2.4152632,-2.9578443e-16,-46.940247,148.1033,-0.3053154,-3.739035e-17,-155.24255,90.14019,1.019234e-16,1.6645355,109.28009,148.1033,-1.8933955,-2.3187408e-16,-85.24255,131.6033,-59.01856,176.58734,-154.08423,122.20727,-181.74255,128.1033,-181.74255,128.1033,1.0,0.0,0.0,0.56666666,10,2,2,0.35355530382191114,25,2,0.5,-0.22474238276481628,-0.1245218813419342,-49.159942626953125,0
438.94275,121.919556,3.7002103,0.022862677,-0.0061786724,200.0,200.0,200.0,200.0,200.0,200.0,200.0,175.625,167.5,175.625,175.625,135.0,126.875,135.0,175.625,200.0,-7.4562073,148.08044,-0.9459906,-1.1585044e-16,36.00653,148.08044,-2.4046335,-2.9448268e-16,-51.956207,148.08044,-0.25404358,-3.1111368e-17,103.51898,148.08044,-2.0609312,-2.5239128e-16,-158.94275,92.014755,1.1618384e-16,1.8974262,-88.94275,132.08044,-62.938904,177.01341,-157.49593,122.592766,-184.94275,128.08044,-184.94275,128.08044,1.0,0.0,0.0,0.6,10,2,2,0.35355530382191114,25,2,0.5,0.3525996506214142,-1.1859501600265503,-49.13878631591797,0
442.7274,122.32292,3.7846265,0.4033636,-0.10617867,200.0,200.0,200.0,200.0,143.125,200.0,200.0,183.75,159.375,167.5,200.0,143.125,126.875,135.0,159.375,200.0,-12.558197,147.67708,-0.96463674,-1.1813394e-16,30.85614,147.67708,-2.3950806,-2.933128e-16,-57.058197,147.67708,-0.21138187,-2.5886812e-17,97.87546,147.67708,-1.8588816,-2.2764733e-16,-162.72739,93.22002,9.850036e-17,1.608633,-92.72739,132.17708,-66.94369,177.05896,-160.99205,122.59777,-188.22739,127.67708,-188.22739,127.67708,1.0,0.0,0.0,0.6333333,10,2,2,0.35355530382191114,25,2,0.5,-1.0565340518951416,-0.31337228417396545,-49.1807861328125,0
446.2895,122.81588,3.5621126,0.49295843,-0.1375159,200.0,200.0,200.0,200.0,143.125,200.0,200.0,183.75,159.375,159.375,200.0,143.125,126.875,135.0,159.375,200.0,-17.432587,147.18411,-0.98093367,-1.2012972e-16,25.947937,147.18411,-2.3864954,-2.9226139e-16,-61.932587,147.18411,-0.17588437,-2.1539623e-17,92.28693,147.18411,-2.0264173,-2.4816453e-16,-166.40958,92.663216,9.559832e-17,1.561239,-96.28949,132.18411,-70.72594,177.01494,-164.26566,122.51318,-191.28949,127.18412,-191.28949,127.18412,1.0,0.0,0.0,0.6666667,10,2,2,0.35355530382191114,25,2,0.5,1.5053184032440186,0.9676500558853149,-49.12078857421875,0
450.1823,122.9746,3.892826,0.15872402,-0.040750895,200.0,200.0,200.0,159.375,200.0,200.0,200.0,167.5,151.25,167.5,183.75,143.125,126.875,135.0,167.5,200.0,20.722046,147.02539,-2.37878,-2.9131652e-16,-22.631897,147.02539,-0.9951775,-1.2187409e-16,-67.1319,147.02539,-0.14634798,-1.792246e-17,86.200134,147.02539,-2.1939528,-2.6868174e-16,-170.28098,92.930916,9.3137976e-17,1.5210586,-100.18231,132.52539,-74.83891,177.30513,-167.86998,122.76283,-194.68231,127.0254,-194.68231,127.0254,1.0,0.0,0.0,0.7,10,2,2,0.35355530382191114,25,2,0.5,0.13237985968589783,1.1712349653244019,-49.11284637451172,0
454.11118,122.74155,3.9288683,-0.23305471,0.059249107,200.0,200.0,200.0,200.0,200.0,200.0,200.0,159.375,151.25,167.5,167.5,135.0,126.875,143.125,191.875,200.0,15.470184,147.25845,-2.3718462,-2.9046737e-16,-27.86203,147.25845,-1.0076268,-1.2339868e-16,-72.36203,147.25845,-0.12177167,-1.4912728e-17,80.29239,147.25845,-1.978862,-2.423407e-16,-174.2201,93.59541,9.10521e-17,1.4869937,-104.111176,133.25845,-78.98792,177.98712,-171.51033,123.40426,-198.11118,127.25845,-198.11118,127.25845,1.0,0.0,0.0,0.73333335,10,2,2,0.35355530382191114,25,2,0.5,1.4080584049224854,-0.9111360311508179,-49.0528450012207,0
458.3448,122.876495,4.2336245,0.13494799,-0.031864498,200.0,200.0,200.0,191.875,200.0,200.0,200.0,159.375,143.125,159.375,183.75,135.0,126.875,135.0,175.625,200.0,9.921661,147.1235,-2.365615,-2.8970425e-16,-33.392517,147.1235,-1.0185077,-1.2473121e-16,73.91235,147.1235,-2.1463976,-2.6285788e-16,-77.89252,147.1235,-0.10132247,-1.2408424e-17,-178.4638,93.89496,8.9283705e-17,1.4581136,-108.34479,133.6235,-83.44168,178.3011,-175.45544,123.67768,-201.84479,127.123505,-201.84479,127.123505,1.0,0.0,0.0,0.76666665,10,2,2,0.35355530382191114,25,2,0.5,-1.2675707340240479,1.6117119789123535,-49.094844818115234,0
462.3612,122.60241,4.0164337,-0.274086,0.0681355,200.0,200.0,175.625,200.0,143.125,159.375,183.75,151.25,143.125,159.375,167.5,135.0,126.875,143.125,191.875,200.0,4.597046,147.39758,-2.360015,-2.8901847e-16,-37.501373,147.39758,-1.0280176,-1.2589586e-16,67.95996,147.39758,-1.935969,-2.3708783e-16,-82.00137,147.39758,-0.09242416,-1.1318695e-17,-182.49014,94.606575,8.7784456e-17,1.433629,-112.361206,134.39758,-87.678246,179.02411,-179.18336,124.36014,-205.3612,127.39759,-205.3612,127.39759,1.0,0.0,0.0,0.8,10,2,2,0.35355530382191114,25,2,0.5,-1.2267173528671265,-0.9710255861282349,-49.136844635009766,0
466.17538,122.71293,3.8141742,0.11051631,-0.028967056,200.0,200.0,200.0,200.0,143.125,159.375,200.0,151.25,135.0,151.25,183.75,135.0,126.875,135.0,175.625,200.0,0.080596924,147.28708,-2.3549821,-2.8840215e-16,-41.39987,147.28708,-1.0363295,-1.2691377e-16,62.042267,147.28708,-2.1035047,-2.5760503e-16,-85.89987,147.28708,-0.08430732,-1.0324669e-17,-186.31409,94.93664,8.6513404e-17,1.4128711,-116.175385,134.78708,-91.71258,179.36252,-182.70903,124.65799,-208.67538,127.28707,-208.67538,127.28707,1.0,0.0,0.0,0.8333333,10,2,2,0.35355530382191114,25,2,0.5,1.1925922632217407,-0.8074275255203247,-49.07684326171875,0
470.26642,123.16357,4.0910306,0.45063564,-0.10970981,200.0,200.0,200.0,200.0,200.0,200.0,200.0,151.25,135.0,143.125,167.5,143.125,126.875,135.0,159.375,200.0,-4.4053955,146.83643,-2.3504593,-2.8784824e-16,-45.56781,146.83643,-1.0435942,-1.2780343e-16,56.053955,146.83643,-1.8972813,-2.3234995e-16,-90.06781,146.83643,-0.07690331,-9.417939e-18,-190.41483,94.92965,8.5435806e-17,1.3952726,-120.26642,134.83643,-96.02376,179.36081,-186.51157,124.615715,-212.26642,126.83643,-212.26642,126.83643,1.0,0.0,0.0,0.8666667,10,2,2,0.35355530382191114,25,2,0.5,2.231393575668335,-0.8468245267868042,-49.016845703125,0
474.59903,124.01656,4.332605,0.85299647,-0.19439226,200.0,200.0,200.0,167.5,200.0,200.0,200.0,151.25,135.0,135.0,151.25,151.25,126.875,126.875,151.25,200.0,-8.975311,145.98343,-2.3463945,-2.8735045e-16,49.656525,145.98343,-2.064817,-2.5286715e-16,-49.97058,145.98343,-1.0499437,-1.2858102e-16,-94.47058,145.98343,-0.07014953,-8.59084e-18,-194.75714,94.523384,8.452222e-17,1.3803526,-124.59903,134.48343,-100.576515,178.95673,-190.55568,124.17109,-216.09903,125.98344,-216.09903,125.98344,1.0,0.0,0.0,0.9,10,2,2,0.35355530382191114,25,2,0.5,-1.340338110923767,0.6210220456123352,-49.05884552001953,0
478.76807,124.57133,4.1690264,0.55476075,-0.13229005,200.0,200.0,200.0,200.0,143.125,151.25,200.0,143.125,126.875,126.875,159.375,151.25,126.875,135.0,159.375,200.0,-13.299225,145.42868,-2.3427417,-2.869031e-16,43.625122,145.42868,-1.8623863,-2.2807654e-16,-54.203613,145.42868,-1.0554932,-1.2926064e-16,-98.70361,145.42868,-0.06398889,-7.836378e-18,-198.93585,94.41845,8.374768e-17,1.3677036,-128.76807,134.42868,-104.9657,178.85089,-194.4362,124.0247,-219.76807,125.42867,-219.76807,125.42867,1.0,0.0,0.0,0.93333334,10,2,2,0.35355530382191114,25,2,0.5,-0.20921596884727478,0.5158923268318176,-49.067630767822266,0
482.91635,124.90683,4.148294,0.3354994,-0.08070082,200.0,200.0,200.0,200.0,143.125,200.0,183.75,135.0,118.75,126.875,159.375,143.125,126.875,135.0,167.5,200.0,-17.557892,145.09317,-2.339459,-2.8650109e-16,37.44693,145.09317,-2.029922,-2.4859374e-16,-58.41028,145.09317,-1.0603436,-1.2985464e-16,-102.91028,145.09317,-0.058369275,-7.148175e-18,-203.09387,94.53589,8.309104e-17,1.3569796,-132.91635,134.59317,-109.33414,178.96432,-198.29599,124.097565,-223.41635,125.09317,-223.41635,125.09317,1.0,0.0,0.0,0.96666664,10,2,2,0.35355530382191114,25,2,0.5,0.36698243021965027,-0.9532668590545654,-49.04561233520508,0
487.12228,125.65493,4.2059197,0.7481004,-0.1760275,200.0,200.0,200.0,200.0,143.125,143.125,200.0,135.0,118.75,118.75,143.125,151.25,135.0,135.0,159.375,200.0,-21.848969,144.34506,-2.3365088,-2.8613977e-16,31.043549,144.34506,-2.1974576,-2.6911094e-16,-62.669464,144.34506,-1.0645828,-1.303738e-16,-107.169464,144.34506,-0.05324319,-6.5204104e-18,-207.23712,94.23199,5.972255e-17,0.9753432,-137.12228,134.34506,-113.760216,178.66515,-202.21342,123.757835,-227.12228,124.34507,-227.12228,124.34507,1.0,0.0,0.0,0.0,10,2,2,0.35355530382191114,25,2,0.5,-0.489400714635849,-0.23114588856697083,-49.06616973876953,0
491.20905,126.479706,4.086763,0.8247784,-0.1991421,200.0,200.0,200.0,200.0,143.125,143.125,200.0,135.0,118.75,118.75,135.0,159.375,135.0,135.0,159.375,200.0,24.974792,143.5203,-1.9820231,-2.4272783e-16,-26.005615,143.5203,-2.3338573,-2.858151e-16,-66.80478,143.5203,-1.068288,-1.3082753e-16,-111.30478,143.5203,-0.048567284,-5.947777e-18,-211.20905,94.2341,5.0632622e-17,0.82689345,-141.20905,134.0203,-118.06712,178.28929,-206.01167,123.34143,-230.70905,123.520294,-230.70905,123.520294,1.0,0.0,0.0,0.033333335,10,2,2,0.35355530382191114,25,2,0.5,0.9132788777351379,-0.14229241013526917,-49.01137161254883,0
495.55142,127.42057,4.3423843,0.9408622,-0.21337134,200.0,200.0,200.0,200.0,143.125,200.0,200.0,135.0,110.625,110.625,126.875,159.375,135.0,135.0,159.375,200.0,18.48288,142.57944,-2.1495588,-2.6324503e-16,-30.407715,142.57944,-2.3314745,-2.855233e-16,-71.19147,142.57944,-1.0715263,-1.3122412e-16,-115.69147,142.57944,-0.044302024,-5.4254334e-18,-215.66339,93.38227,3.6392724e-17,0.5943383,-145.55142,133.57944,-122.62965,177.79736,-210.06555,122.80894,-234.55142,122.57943,-234.55142,122.57943,1.0,0.0,0.0,0.06666667,10,2,2,0.35355530382191114,25,2,0.5,1.1327991485595703,-0.19911183416843414,-48.95137023925781,0
